NET_neuronI_neuronJ,Strength
mocktest_small_35_86,0.355508
mocktest_small_35_87,0.296248
mocktest_small_35_88,0.358391
mocktest_small_35_89,0.256824
mocktest_small_35_90,0.373892
mocktest_small_35_91,0.402872
mocktest_small_35_92,0.289636
mocktest_small_35_93,0.308602
mocktest_small_35_94,0.296000
mocktest_small_35_95,0.287013
mocktest_small_35_96,0.294728
mocktest_small_35_97,0.364906
mocktest_small_35_98,0.316082
mocktest_small_35_99,0.328188
mocktest_small_35_100,0.362185
mocktest_small_36_1,0.312471
mocktest_small_36_2,0.333348
mocktest_small_36_3,0.348035
mocktest_small_36_4,0.303579
mocktest_small_36_5,0.288853
mocktest_small_36_6,0.352596
mocktest_small_36_7,0.347468
mocktest_small_36_8,0.297822
mocktest_small_36_9,0.299234
mocktest_small_36_10,0.306404
mocktest_small_36_11,0.358376
mocktest_small_36_12,0.345788
mocktest_small_36_13,0.294037
mocktest_small_36_14,0.365706
mocktest_small_36_15,0.331149
mocktest_small_36_16,0.351515
mocktest_small_36_17,0.286045
mocktest_small_36_18,0.378412
mocktest_small_36_19,0.328410
mocktest_small_36_20,0.352706
mocktest_small_36_21,0.361018
mocktest_small_36_22,0.275545
mocktest_small_36_23,0.330519
mocktest_small_36_24,0.338567
mocktest_small_36_25,0.274225
mocktest_small_36_26,0.328986
mocktest_small_36_27,0.351014
mocktest_small_36_28,0.293076
mocktest_small_36_29,0.330282
mocktest_small_36_30,0.284763
mocktest_small_36_31,0.302463
mocktest_small_36_32,0.346702
mocktest_small_36_33,0.342041
mocktest_small_36_34,0.329798
mocktest_small_36_35,0.364528
mocktest_small_36_36,0.000000
mocktest_small_36_37,0.324578
mocktest_small_36_38,0.333783
mocktest_small_36_39,0.292623
mocktest_small_36_40,0.324948
mocktest_small_36_41,0.285597
mocktest_small_36_42,0.322185
mocktest_small_36_43,0.249218
mocktest_small_36_44,0.344701
mocktest_small_36_45,0.310186
mocktest_small_36_46,0.386116
mocktest_small_36_47,0.343554
mocktest_small_36_48,0.281859
mocktest_small_36_49,0.321894
mocktest_small_36_50,0.329555
mocktest_small_36_51,0.244320
mocktest_small_36_52,0.342600
mocktest_small_36_53,0.319193
mocktest_small_36_54,0.351002
mocktest_small_36_55,0.312870
mocktest_small_36_56,0.357140
mocktest_small_36_57,0.336503
mocktest_small_36_58,0.325692
mocktest_small_36_59,0.328718
mocktest_small_36_60,0.384670
mocktest_small_36_61,0.320312
mocktest_small_36_62,0.291600
mocktest_small_36_63,0.302316
mocktest_small_36_64,0.274702
mocktest_small_36_65,0.355331
mocktest_small_36_66,0.288412
mocktest_small_36_67,0.343642
mocktest_small_36_68,0.315648
mocktest_small_36_69,0.348583
mocktest_small_36_70,0.293432
mocktest_small_36_71,0.363871
mocktest_small_36_72,0.350379
mocktest_small_36_73,0.314924
mocktest_small_36_74,0.301253
mocktest_small_36_75,0.318752
mocktest_small_36_76,0.298780
mocktest_small_36_77,0.163405
mocktest_small_36_78,0.309062
mocktest_small_36_79,0.344847
mocktest_small_36_80,0.304942
mocktest_small_36_81,0.316812
mocktest_small_36_82,0.287101
mocktest_small_36_83,0.327717
mocktest_small_36_84,0.364326
mocktest_small_36_85,0.299134
mocktest_small_36_86,0.331906
mocktest_small_36_87,0.282362
mocktest_small_36_88,0.331156
mocktest_small_36_89,0.262812
mocktest_small_36_90,0.330749
mocktest_small_36_91,0.370261
mocktest_small_36_92,0.261220
mocktest_small_36_93,0.310159
mocktest_small_36_94,0.284817
mocktest_small_36_95,0.280745
mocktest_small_36_96,0.291325
mocktest_small_36_97,0.341571
mocktest_small_36_98,0.276997
mocktest_small_36_99,0.318595
mocktest_small_36_100,0.298466
mocktest_small_37_1,0.307099
mocktest_small_37_2,0.338056
mocktest_small_37_3,0.346968
mocktest_small_37_4,0.295151
mocktest_small_37_5,0.347414
mocktest_small_37_6,0.346490
mocktest_small_37_7,0.328481
mocktest_small_37_8,0.297752
mocktest_small_37_9,0.298104
mocktest_small_37_10,0.312154
mocktest_small_37_11,0.368592
mocktest_small_37_12,0.335073
mocktest_small_37_13,0.304510
mocktest_small_37_14,0.381949
mocktest_small_37_15,0.306336
mocktest_small_37_16,0.331991
mocktest_small_37_17,0.324274
mocktest_small_37_18,0.355423
mocktest_small_37_19,0.350462
mocktest_small_37_20,0.362589
mocktest_small_37_21,0.337491
mocktest_small_37_22,0.314232
mocktest_small_37_23,0.326035
mocktest_small_37_24,0.321435
mocktest_small_37_25,0.287003
mocktest_small_37_26,0.330815
mocktest_small_37_27,0.336536
mocktest_small_37_28,0.332938
mocktest_small_37_29,0.329549
mocktest_small_37_30,0.325740
mocktest_small_37_31,0.303554
mocktest_small_37_32,0.330181
mocktest_small_37_33,0.397298
mocktest_small_37_34,0.328791
mocktest_small_37_35,0.338283
mocktest_small_37_36,0.323571
mocktest_small_37_37,0.000000
mocktest_small_37_38,0.342141
mocktest_small_37_39,0.290106
mocktest_small_37_40,0.328401
mocktest_small_37_41,0.308931
mocktest_small_37_42,0.335825
mocktest_small_37_43,0.286932
mocktest_small_37_44,0.324169
mocktest_small_37_45,0.308384
mocktest_small_37_46,0.387496
mocktest_small_37_47,0.336307
mocktest_small_37_48,0.273820
mocktest_small_37_49,0.345781
mocktest_small_37_50,0.356542
mocktest_small_37_51,0.299661
mocktest_small_37_52,0.331663
mocktest_small_37_53,0.323645
mocktest_small_37_54,0.328426
mocktest_small_37_55,0.296553
mocktest_small_37_56,0.360567
mocktest_small_37_57,0.332291
mocktest_small_37_58,0.312219
mocktest_small_37_59,0.321993
mocktest_small_37_60,0.352160
mocktest_small_37_61,0.305407
mocktest_small_37_62,0.292444
mocktest_small_37_63,0.340975
mocktest_small_37_64,0.309207
mocktest_small_37_65,0.381243
mocktest_small_37_66,0.313902
mocktest_small_37_67,0.327184
mocktest_small_37_68,0.300220
mocktest_small_37_69,0.331718
mocktest_small_37_70,0.387047
mocktest_small_37_71,0.363908
mocktest_small_37_72,0.331774
mocktest_small_37_73,0.372581
mocktest_small_37_74,0.278463
mocktest_small_37_75,0.353572
mocktest_small_37_76,0.314287
mocktest_small_37_77,0.169431
mocktest_small_37_78,0.298991
mocktest_small_37_79,0.359856
mocktest_small_37_80,0.336935
mocktest_small_37_81,0.314217
mocktest_small_37_82,0.308462
mocktest_small_37_83,0.359568
mocktest_small_37_84,0.346401
mocktest_small_37_85,0.282024
mocktest_small_37_86,0.334831
mocktest_small_37_87,0.302601
mocktest_small_37_88,0.337503
mocktest_small_37_89,0.306234
mocktest_small_37_90,0.334167
mocktest_small_37_91,0.365092
mocktest_small_37_92,0.303907
mocktest_small_37_93,0.314618
mocktest_small_37_94,0.317412
mocktest_small_37_95,0.278922
mocktest_small_37_96,0.311700
mocktest_small_37_97,0.347337
mocktest_small_37_98,0.316424
mocktest_small_37_99,0.331091
mocktest_small_37_100,0.339367
mocktest_small_38_1,0.332271
mocktest_small_38_2,0.387037
mocktest_small_38_3,0.366346
mocktest_small_38_4,0.347164
mocktest_small_38_5,0.316329
mocktest_small_38_6,0.356723
mocktest_small_38_7,0.395067
mocktest_small_38_8,0.377616
mocktest_small_38_9,0.325409
mocktest_small_38_10,0.370714
mocktest_small_38_11,0.378359
mocktest_small_38_12,0.387863
mocktest_small_38_13,0.318143
mocktest_small_38_14,0.368138
mocktest_small_38_15,0.371915
mocktest_small_38_16,0.364770
mocktest_small_38_17,0.339936
mocktest_small_38_18,0.369580
mocktest_small_38_19,0.323092
mocktest_small_38_20,0.454263
mocktest_small_38_21,0.385410
mocktest_small_38_22,0.302995
mocktest_small_38_23,0.406459
mocktest_small_38_24,0.356650
mocktest_small_38_25,0.318325
mocktest_small_38_26,0.346176
mocktest_small_38_27,0.329780
mocktest_small_38_28,0.357028
mocktest_small_38_29,0.366258
mocktest_small_38_30,0.360052
mocktest_small_38_31,0.351695
mocktest_small_38_32,0.354673
mocktest_small_38_33,0.356536
mocktest_small_38_34,0.404448
mocktest_small_38_35,0.439068
mocktest_small_38_36,0.324218
mocktest_small_38_37,0.335008
mocktest_small_38_38,0.000000
mocktest_small_38_39,0.327079
mocktest_small_38_40,0.419548
mocktest_small_38_41,0.283149
mocktest_small_38_42,0.337812
mocktest_small_38_43,0.249559
mocktest_small_38_44,0.386978
mocktest_small_38_45,0.307107
mocktest_small_38_46,0.417631
mocktest_small_38_47,0.386839
mocktest_small_38_48,0.345330
mocktest_small_38_49,0.400507
mocktest_small_38_50,0.348539
mocktest_small_38_51,0.294546
mocktest_small_38_52,0.354880
mocktest_small_38_53,0.408498
mocktest_small_38_54,0.376683
mocktest_small_38_55,0.337582
mocktest_small_38_56,0.356360
mocktest_small_38_57,0.359242
mocktest_small_38_58,0.331264
mocktest_small_38_59,0.329071
mocktest_small_38_60,0.373522
mocktest_small_38_61,0.336223
mocktest_small_38_62,0.303310
mocktest_small_38_63,0.318528
mocktest_small_38_64,0.323084
mocktest_small_38_65,0.348973
mocktest_small_38_66,0.326415
mocktest_small_38_67,0.440673
mocktest_small_38_68,0.337083
mocktest_small_38_69,0.338004
mocktest_small_38_70,0.313482
mocktest_small_38_71,0.414983
mocktest_small_38_72,0.361615
mocktest_small_38_73,0.353139
mocktest_small_38_74,0.323490
mocktest_small_38_75,0.375781
mocktest_small_38_76,0.321946
mocktest_small_38_77,0.191705
mocktest_small_38_78,0.302485
mocktest_small_38_79,0.444090
mocktest_small_38_80,0.337889
mocktest_small_38_81,0.362625
mocktest_small_38_82,0.381995
mocktest_small_38_83,0.372014
mocktest_small_38_84,0.349660
mocktest_small_38_85,0.358970
mocktest_small_38_86,0.355143
mocktest_small_38_87,0.333759
mocktest_small_38_88,0.359365
mocktest_small_38_89,0.284560
mocktest_small_38_90,0.371988
mocktest_small_38_91,0.407888
mocktest_small_38_92,0.314999
mocktest_small_38_93,0.331843
mocktest_small_38_94,0.296294
mocktest_small_38_95,0.295796
mocktest_small_38_96,0.308315
mocktest_small_38_97,0.370828
mocktest_small_38_98,0.335060
mocktest_small_38_99,0.347086
mocktest_small_38_100,0.367392
mocktest_small_39_1,0.286744
mocktest_small_39_2,0.311217
mocktest_small_39_3,0.294448
mocktest_small_39_4,0.297344
mocktest_small_39_5,0.261810
mocktest_small_39_6,0.307461
mocktest_small_39_7,0.329076
mocktest_small_39_8,0.297223
mocktest_small_39_9,0.317894
mocktest_small_39_10,0.310940
mocktest_small_39_11,0.316447
mocktest_small_39_12,0.328731
mocktest_small_39_13,0.273397
mocktest_small_39_14,0.299094
mocktest_small_39_15,0.309424
mocktest_small_39_16,0.309352
mocktest_small_39_17,0.276474
mocktest_small_39_18,0.321436
mocktest_small_39_19,0.300627
mocktest_small_39_20,0.367030
mocktest_small_39_21,0.324067
mocktest_small_39_22,0.254562
mocktest_small_39_23,0.337766
mocktest_small_39_24,0.291268
mocktest_small_39_25,0.269269
mocktest_small_39_26,0.277258
mocktest_small_39_27,0.299254
mocktest_small_39_28,0.288086
mocktest_small_39_29,0.300748
mocktest_small_39_30,0.298809
mocktest_small_39_31,0.335605
mocktest_small_39_32,0.299029
mocktest_small_39_33,0.299591
mocktest_small_39_34,0.331024
mocktest_small_39_35,0.348737
mocktest_small_39_36,0.295967
mocktest_small_39_37,0.291052
mocktest_small_39_38,0.345672
mocktest_small_39_39,0.000000
mocktest_small_39_40,0.312186
mocktest_small_39_41,0.248414
mocktest_small_39_42,0.282375
mocktest_small_39_43,0.221975
mocktest_small_39_44,0.311063
mocktest_small_39_45,0.272580
mocktest_small_39_46,0.343128
mocktest_small_39_47,0.342258
mocktest_small_39_48,0.307885
mocktest_small_39_49,0.316525
mocktest_small_39_50,0.286743
mocktest_small_39_51,0.254462
mocktest_small_39_52,0.298843
mocktest_small_39_53,0.309783
mocktest_small_39_54,0.306946
mocktest_small_39_55,0.300494
mocktest_small_39_56,0.303006
mocktest_small_39_57,0.288071
mocktest_small_39_58,0.265217
mocktest_small_39_59,0.273061
mocktest_small_39_60,0.334157
mocktest_small_39_61,0.296697
mocktest_small_39_62,0.258884
mocktest_small_39_63,0.258965
mocktest_small_39_64,0.275032
mocktest_small_39_65,0.292351
mocktest_small_39_66,0.267569
mocktest_small_39_67,0.350610
mocktest_small_39_68,0.294419
mocktest_small_39_69,0.305131
mocktest_small_39_70,0.271751
mocktest_small_39_71,0.327675
mocktest_small_39_72,0.295612
mocktest_small_39_73,0.292170
mocktest_small_39_74,0.270893
mocktest_small_39_75,0.303580
mocktest_small_39_76,0.271315
mocktest_small_39_77,0.179083
mocktest_small_39_78,0.258157
mocktest_small_39_79,0.341864
mocktest_small_39_80,0.270746
mocktest_small_39_81,0.301770
mocktest_small_39_82,0.296681
mocktest_small_39_83,0.298641
mocktest_small_39_84,0.306600
mocktest_small_39_85,0.337814
mocktest_small_39_86,0.277293
mocktest_small_39_87,0.288273
mocktest_small_39_88,0.299822
mocktest_small_39_89,0.249472
mocktest_small_39_90,0.309979
mocktest_small_39_91,0.321241
mocktest_small_39_92,0.253206
mocktest_small_39_93,0.273979
mocktest_small_39_94,0.261074
mocktest_small_39_95,0.274421
mocktest_small_39_96,0.260410
mocktest_small_39_97,0.303441
mocktest_small_39_98,0.270618
mocktest_small_39_99,0.279535
mocktest_small_39_100,0.303087
mocktest_small_40_1,0.327327
mocktest_small_40_2,0.366338
mocktest_small_40_3,0.351781
mocktest_small_40_4,0.317185
mocktest_small_40_5,0.282093
mocktest_small_40_6,0.345782
mocktest_small_40_7,0.356870
mocktest_small_40_8,0.356987
mocktest_small_40_9,0.296864
mocktest_small_40_10,0.339924
mocktest_small_40_11,0.347074
mocktest_small_40_12,0.352010
mocktest_small_40_13,0.302315
mocktest_small_40_14,0.342905
mocktest_small_40_15,0.332852
mocktest_small_40_16,0.334982
mocktest_small_40_17,0.318053
mocktest_small_40_18,0.347075
mocktest_small_40_19,0.300477
mocktest_small_40_20,0.407915
mocktest_small_40_21,0.360409
mocktest_small_40_22,0.282884
mocktest_small_40_23,0.354971
mocktest_small_40_24,0.333629
mocktest_small_40_25,0.287115
mocktest_small_40_26,0.322786
mocktest_small_40_27,0.294994
mocktest_small_40_28,0.335342
mocktest_small_40_29,0.327941
mocktest_small_40_30,0.322664
mocktest_small_40_31,0.314096
mocktest_small_40_32,0.317667
mocktest_small_40_33,0.314160
mocktest_small_40_34,0.362320
mocktest_small_40_35,0.401149
mocktest_small_40_36,0.304467
mocktest_small_40_37,0.308928
mocktest_small_40_38,0.403650
mocktest_small_40_39,0.281816
mocktest_small_40_40,0.000000
mocktest_small_40_41,0.255957
mocktest_small_40_42,0.317933
mocktest_small_40_43,0.225900
mocktest_small_40_44,0.342058
mocktest_small_40_45,0.280016
mocktest_small_40_46,0.386145
mocktest_small_40_47,0.358612
mocktest_small_40_48,0.314304
mocktest_small_40_49,0.366036
mocktest_small_40_50,0.317427
mocktest_small_40_51,0.269139
mocktest_small_40_52,0.330333
mocktest_small_40_53,0.376384
mocktest_small_40_54,0.345780
mocktest_small_40_55,0.304715
mocktest_small_40_56,0.329578
mocktest_small_40_57,0.323215
mocktest_small_40_58,0.310627
mocktest_small_40_59,0.299368
mocktest_small_40_60,0.346978
mocktest_small_40_61,0.301137
mocktest_small_40_62,0.290110
mocktest_small_40_63,0.296520
mocktest_small_40_64,0.304842
mocktest_small_40_65,0.343137
mocktest_small_40_66,0.297258
mocktest_small_40_67,0.397616
mocktest_small_40_68,0.312830
mocktest_small_40_69,0.316344
mocktest_small_40_70,0.299140
mocktest_small_40_71,0.398279
mocktest_small_40_72,0.338028
mocktest_small_40_73,0.322962
mocktest_small_40_74,0.297372
mocktest_small_40_75,0.338779
mocktest_small_40_76,0.306523
mocktest_small_40_77,0.175631
mocktest_small_40_78,0.289575
mocktest_small_40_79,0.413897
mocktest_small_40_80,0.309629
mocktest_small_40_81,0.332028
mocktest_small_40_82,0.329944
mocktest_small_40_83,0.337543
mocktest_small_40_84,0.321180
mocktest_small_40_85,0.311067
mocktest_small_40_86,0.339705
mocktest_small_40_87,0.296783
mocktest_small_40_88,0.342430
mocktest_small_40_89,0.260650
mocktest_small_40_90,0.346112
mocktest_small_40_91,0.370155
mocktest_small_40_92,0.284213
mocktest_small_40_93,0.291968
mocktest_small_40_94,0.288555
mocktest_small_40_95,0.270015
mocktest_small_40_96,0.285867
mocktest_small_40_97,0.341688
mocktest_small_40_98,0.301720
mocktest_small_40_99,0.321871
mocktest_small_40_100,0.336045
mocktest_small_41_1,0.294615
mocktest_small_41_2,0.315017
mocktest_small_41_3,0.337409
mocktest_small_41_4,0.279062
mocktest_small_41_5,0.289566
mocktest_small_41_6,0.336584
mocktest_small_41_7,0.326371
mocktest_small_41_8,0.293195
mocktest_small_41_9,0.274862
mocktest_small_41_10,0.295242
mocktest_small_41_11,0.345224
mocktest_small_41_12,0.320792
mocktest_small_41_13,0.290245
mocktest_small_41_14,0.346861
mocktest_small_41_15,0.308085
mocktest_small_41_16,0.345965
mocktest_small_41_17,0.289485
mocktest_small_41_18,0.337447
mocktest_small_41_19,0.316012
mocktest_small_41_20,0.331680
mocktest_small_41_21,0.328774
mocktest_small_41_22,0.291646
mocktest_small_41_23,0.308819
mocktest_small_41_24,0.299930
mocktest_small_41_25,0.277712
mocktest_small_41_26,0.347413
mocktest_small_41_27,0.347514
mocktest_small_41_28,0.287110
mocktest_small_41_29,0.329201
mocktest_small_41_30,0.287399
mocktest_small_41_31,0.281793
mocktest_small_41_32,0.345063
mocktest_small_41_33,0.338975
mocktest_small_41_34,0.301972
mocktest_small_41_35,0.320350
mocktest_small_41_36,0.315567
mocktest_small_41_37,0.336856
mocktest_small_41_38,0.317623
mocktest_small_41_39,0.270114
mocktest_small_41_40,0.301880
mocktest_small_41_41,0.000000
mocktest_small_41_42,0.319766
mocktest_small_41_43,0.287085
mocktest_small_41_44,0.329261
mocktest_small_41_45,0.324186
mocktest_small_41_46,0.358282
mocktest_small_41_47,0.316796
mocktest_small_41_48,0.263476
mocktest_small_41_49,0.315550
mocktest_small_41_50,0.335142
mocktest_small_41_51,0.248972
mocktest_small_41_52,0.334763
mocktest_small_41_53,0.312534
mocktest_small_41_54,0.332203
mocktest_small_41_55,0.297488
mocktest_small_41_56,0.371130
mocktest_small_41_57,0.342547
mocktest_small_41_58,0.302467
mocktest_small_41_59,0.330003
mocktest_small_41_60,0.338709
mocktest_small_41_61,0.296077
mocktest_small_41_62,0.301178
mocktest_small_41_63,0.320497
mocktest_small_41_64,0.281162
mocktest_small_41_65,0.366164
mocktest_small_41_66,0.292930
mocktest_small_41_67,0.318027
mocktest_small_41_68,0.294607
mocktest_small_41_69,0.339965
mocktest_small_41_70,0.312708
mocktest_small_41_71,0.356622
mocktest_small_41_72,0.346934
mocktest_small_41_73,0.321896
mocktest_small_41_74,0.285327
mocktest_small_41_75,0.316531
mocktest_small_41_76,0.298845
mocktest_small_41_77,0.160394
mocktest_small_41_78,0.316638
mocktest_small_41_79,0.335006
mocktest_small_41_80,0.323299
mocktest_small_41_81,0.292149
mocktest_small_41_82,0.285190
mocktest_small_41_83,0.337007
mocktest_small_41_84,0.368426
mocktest_small_41_85,0.271569
mocktest_small_41_86,0.343735
mocktest_small_41_87,0.286267
mocktest_small_41_88,0.319630
mocktest_small_41_89,0.274473
mocktest_small_41_90,0.309926
mocktest_small_41_91,0.363387
mocktest_small_41_92,0.272596
mocktest_small_41_93,0.305718
mocktest_small_41_94,0.295412
mocktest_small_41_95,0.261551
mocktest_small_41_96,0.298195
mocktest_small_41_97,0.342134
mocktest_small_41_98,0.290368
mocktest_small_41_99,0.312498
mocktest_small_41_100,0.300959
mocktest_small_42_1,0.246162
mocktest_small_42_2,0.290466
mocktest_small_42_3,0.336777
mocktest_small_42_4,0.316634
mocktest_small_42_5,0.245409
mocktest_small_42_6,0.313154
mocktest_small_42_7,0.317649
mocktest_small_42_8,0.275701
mocktest_small_42_9,0.256979
mocktest_small_42_10,0.285030
mocktest_small_42_11,0.398044
mocktest_small_42_12,0.299794
mocktest_small_42_13,0.253325
mocktest_small_42_14,0.303287
mocktest_small_42_15,0.302750
mocktest_small_42_16,0.339978
